12,"(-0.3980884364988549 + 0.9641524743495296*((2.497330212013739 + 1.7349728556063966*(-1.5988691412626783 + 1.0082003743648356*X[:,2-1]*(0.00525580993699484*X[:,2-1]) + -1.391252621117213))-(0.8026309862254685 + -0.9933015182968122*(2.7465064843828246 + 0.9958646006814038*X[:,1-1]+(-0.010287318093171445*X[:,2-1]) + 1.2749556379541105))))",0.004860032019938024
13,"(-1.044825993202469 + 3.5094360864598437*(0.889519073282715 + 7.264779083832062*X[:,2-1]/(-2.1190113210409307 + 3.5517693058819235*(6.338120768247322 + 5.653220889876158*X[:,2-1]/(7.920154352736899*X[:,2-1]) + 11.059184113268675))))",0.2951491055769181
14,"(0.7242613413599078 + 0.06127858661878486*((1.5666853283174191 + 0.3682731388204932*(1.113596624315675 + 0.5224020929584491*X[:,2-1]*(0.6324942978861681*X[:,2-1]) + 0.8646487593562187))-(1.9939516883461152 + -0.5623024350365197*((-1.7082140106436228 + 2.586860102082492*(-1.9827693509100675 + 2.383241238718025*X[:,1-1]+(2.9470962245553407*X[:,1-1]) + -1.125016510273275))*(-0.07642512812073843 + 0.6964627895797433*(1.0945704099590023 + 1.5526878680754752*X[:,1-1]/(1.4739234818550748*X[:,1-1]) + 0.8436474362170407))))))",0.004861822432288167
15,"(0.9888138961397375 + 1.1392408517032866*((2.287990810014042 + 4.716513216478853*((0.1263028357507606 + -0.0013907066058033697*(-3.0018142586965078*(3.0585510518493524*X[:,2-1]) + 1.047079260174046))*(-1.090428441061503 + 1.6857587163534529*(-0.8023302354494897 + 0.2842065365228953*X[:,1-1]*(1.3818525521861753*X[:,1-1]) + -1.4539710093259028)))))**0.5)",0.002025902300630994
16,"(110595.04252393445 + -2874.8969179250157*((-0.02607236832352068*X[:,1-1]) + 1479.8785529866673)**0.5)",0.01744132678549194
17,"(cm.c[0] + cm.c[1]*((cm.c[2] + cm.c[3]*((cm.c[4] + cm.c[5]*(cm.c[6] + cm.c[7]*X[:,1-1]/(cm.c[8]*X[:,2-1]) + cm.c[9]))+(cm.c[10]*X[:,2-1]) + cm.c[11])))**0.5)",1183242.9620122595
18,"(cm.c[0] + cm.c[1]*(cm.c[2]*exp((cm.c[3] + cm.c[4]*(cm.c[5] + cm.c[6]*X[:,2-1]*(cm.c[7]*X[:,2-1]) + cm.c[8]))))**0.5)",1183242.9620122595
19,"(0.3792721103238231 + 0.43832836386921437*(1.2634055546975613 + -0.11875072484248164*X[:,2-1]-(1.4866438575527994 + 2.228952313684262*((2.019206544902107 + 0.7169990575576336*(1.344741026587779 + -2.795864616571871*X[:,2-1]-(1.3607339693213518*X[:,1-1]) + 2.2765587261553835))-(0.9707721308337146 + 1.698556464853159*(1.2911623258420515+(-1.1174412205186317*X[:,2-1]) + 0.6729280357769002))))))",0.0049304385236707176
20,"(-4.09680416285952 + 11.359593879839016*(0.5494320807133255 + 13.267721030690451*X[:,1-1]/(3.2858057425339737 + -1.7631989919503963*(-2.189820454228541 + 2.923780837342748*X[:,1-1]-(4.572651067982666 + 4.489491432221149*(8.19157290909995 + -0.014571850438690831*X[:,2-1]*(1.7700025782661808*X[:,1-1]) + 14.761419101319152))))))",1.9412219618509343
21,"(-0.8856496299217755 + 0.19006808834253916*(-6.261524796681619 + 0.2740763683193074*X[:,2-1]-(-5.015138791512502*X[:,1-1]) + 10.814543396343483))",0.00493043852367062
22,"(3.959212295852223 + -0.3999075394803287*((0.23272836414751313 + 5.418986185799896*(-0.4112496833144936 + -17.655608761782926*X[:,2-1]/(-12.379049970086932*X[:,1-1]) + -0.7981426587539171)))**0.5)",0.28598668873411404
23,"(3.1953997104513197 + 0.5464948660764556*((-2.385766531844447 + 0.11447232009297727*(-0.4896662368228961 + 2.9394072969534455*X[:,2-1]+(4.363269206997693*X[:,2-1]) + -0.671985018286908)))**0.5)",0.282144453339195
24,"(0.42266336657312065 + -0.09968079835711575*((2.6212848686218377 + 0.8756638147981236*(1.5312682547125651 + -2.2809139991694267*X[:,1-1]+(2.201998931378858 + -1.0182747927082558*(1.6506232921421393 + -1.476312649333408*X[:,1-1]+(0.5860934844717295*X[:,2-1]) + 2.3853578974512155))))-(8.881767249039527*X[:,1-1]) + 2.1518551270684587))",0.004930438523670602
25,"(-1.0560853886299437 + 0.0544292435945414*((0.5833803536614994 + 1.3769477364107696*(1.3932267725208523 + -3.2278211090138687*X[:,1-1]+(15.960676039374718*X[:,1-1]) + 1.0440675719749701))+(0.8162104467997782 + 4.22868048088883*((-7.3998982414747765 + 1.950296790660523*(5.822748998220338 + 0.5200289222982779*X[:,1-1]-(3.2391976794403416*X[:,2-1]) + 8.930987679782145))/(-8.278138966339734*X[:,1-1]) + 4.2507834003376805))))",0.0060315125803583215
26,"(-1.1146583168584536 + -0.07547176948304604*((1.4223700884317898 + -3.9099514796331682*(-3.488437324031683*(-3.970457710610998*X[:,2-1]) + 2.0709435947743504))-(1.9897071156020978 + 4.958031630173712*((1.237004255546603 + -2.8734327601337295*(2.7762519234153107 + -0.15553344131563746*X[:,2-1]*(-3.4433891756790667*X[:,2-1]) + 2.5354526636813386))-(-0.8934754813751922*X[:,2-1]) + 2.2687440180379497))))",0.2899933542370558
27,"(-0.568657525072834 + 0.6154247758638531*(0.9276126598490197 + 2.7301077458301717*X[:,1-1]/(1.3604295519341854 + 0.057793598417312325*((1.2829325035068078 + 1.1169982938448906*(1.4990513546362223 + 1.0398250759803715*X[:,1-1]+(-0.38784741290494856*X[:,2-1]) + 1.1984972374286327))-(0.791618936966558*X[:,1-1]) + 1.486821084269704))))",0.0038955308921383627
28,"(-4.046482681765067 + 0.2014239182538765*(-4.009594793323419 + 21.95144007183992*X[:,2-1]+(-8.763105182907129 + 6.791751729963828*(1.0827573344088375 + -0.2966377579492941*X[:,2-1]*(1.419010091899049*X[:,2-1]) + 0.2031062416623852))))",0.28999335423705697
29,"cm.c[0]*exp((cm.c[1] + cm.c[2]*(cm.c[3] + cm.c[4]*X[:,2-1]*(cm.c[5] + cm.c[6]*(cm.c[7] + cm.c[8]*X[:,1-1]*(cm.c[9]*X[:,2-1]) + cm.c[10])))))",1183242.9620122595
30,"(cm.c[0] + cm.c[1]*(cm.c[2]*exp((cm.c[3] + cm.c[4]*(cm.c[5] + cm.c[6]*X[:,2-1]-(cm.c[7]*X[:,1-1]) + cm.c[8])))-(cm.c[9]*X[:,2-1]) + cm.c[10]))",1183242.9620122595
31,"cm.c[0]*exp((cm.c[1]*X[:,1-1]) + cm.c[2])",1183242.9620122595
